0,Number of Comparisions,,,
410,41734,,410,168100
411,42355,,411,168921
412,42743,,412,169744
413,44072,,413,170569
414,43982,,414,171396
415,44025,,415,172225
416,42389,,416,173056
417,43032,,417,173889
418,44568,,418,174724
419,46569,,419,175561
420,45671,,420,176400
421,43089,,421,177241
422,43080,,422,178084
423,44580,,423,178929
424,44829,,424,179776
425,46762,,425,180625
426,47855,,426,181476
427,44972,,427,182329
428,47696,,428,183184
429,48492,,429,184041
430,47401,,430,184900
431,44858,,431,185761
432,46485,,432,186624
433,49145,,433,187489
434,46990,,434,188356
435,47491,,435,189225
436,47538,,436,190096
437,47410,,437,190969
438,46320,,438,191844
439,48695,,439,192721
440,47967,,440,193600
441,47666,,441,194481
442,50407,,442,195364
443,49287,,443,196249
444,48725,,444,197136
445,51072,,445,198025
446,50751,,446,198916
447,49437,,447,199809
448,49903,,448,200704
449,48774,,449,201601
450,54041,,450,202500
451,51306,,451,203401
452,52379,,452,204304
453,51774,,453,205209
454,51982,,454,206116
455,53140,,455,207025
456,52816,,456,207936
457,52066,,457,208849
458,55024,,458,209764
459,56154,,459,210681
460,50381,,460,211600
461,51717,,461,212521
462,56272,,462,213444
463,54079,,463,214369
464,52604,,464,215296
465,51364,,465,216225
466,54293,,466,217156
467,53488,,467,218089
468,53276,,468,219024
469,56583,,469,219961
470,56552,,470,220900
471,57069,,471,221841
472,52505,,472,222784
473,56974,,473,223729
474,55099,,474,224676
475,55895,,475,225625
476,57823,,476,226576
477,56671,,477,227529
478,57711,,478,228484
479,58114,,479,229441
480,56488,,480,230400
481,58509,,481,231361
482,60413,,482,232324
483,58728,,483,233289
484,59726,,484,234256
485,61035,,485,235225
486,59167,,486,236196
487,58939,,487,237169
488,61879,,488,238144
489,58832,,489,239121
490,60724,,490,240100
491,62549,,491,241081
492,64544,,492,242064
493,58712,,493,243049
494,59345,,494,244036
495,61574,,495,245025
496,62998,,496,246016
497,61600,,497,247009
498,63510,,498,248004
499,63897,,499,249001
500,63604,,500,250000
501,67560,,501,251001
502,61914,,502,252004
503,60539,,503,253009
504,66033,,504,254016
505,63924,,505,255025
506,64371,,506,256036
507,64936,,507,257049
508,65298,,508,258064
509,64932,,509,259081
510,64983,,510,260100
511,63408,,511,261121
512,64791,,512,262144
513,65022,,513,263169
514,64827,,514,264196
515,64183,,515,265225
516,65589,,516,266256
517,67839,,517,267289
518,64615,,518,268324
519,70229,,519,269361
520,71211,,520,270400
521,68696,,521,271441
522,66469,,522,272484
523,64903,,523,273529
524,73008,,524,274576
525,69835,,525,275625
526,67249,,526,276676
527,69939,,527,277729
528,68776,,528,278784
529,71732,,529,279841
530,71367,,530,280900
531,69568,,531,281961
532,69105,,532,283024
533,68381,,533,284089
534,71138,,534,285156
535,70354,,535,286225
536,70739,,536,287296
537,73389,,537,288369
538,73190,,538,289444
539,76460,,539,290521
540,78189,,540,291600
541,73993,,541,292681
542,71830,,542,293764
543,72254,,543,294849
544,73214,,544,295936
545,73587,,545,297025
546,78004,,546,298116
547,77312,,547,299209
548,76794,,548,300304
549,73326,,549,301401
550,74622,,550,302500
551,76589,,551,303601
552,76033,,552,304704
553,74775,,553,305809
554,76879,,554,306916
555,72334,,555,308025
556,75289,,556,309136
557,78578,,557,310249
558,80548,,558,311364
559,76921,,559,312481
560,81010,,560,313600
561,78474,,561,314721
562,81213,,562,315844
563,76289,,563,316969
564,84183,,564,318096
565,83662,,565,319225
566,78133,,566,320356
567,81464,,567,321489
568,79441,,568,322624
569,79463,,569,323761
570,78820,,570,324900
571,79931,,571,326041
572,81901,,572,327184
573,83497,,573,328329
574,82279,,574,329476
575,82179,,575,330625
576,85845,,576,331776
577,81582,,577,332929
578,83651,,578,334084
579,85987,,579,335241
580,87494,,580,336400
581,84959,,581,337561
582,88514,,582,338724
583,85630,,583,339889
584,86852,,584,341056
585,88008,,585,342225
586,90449,,586,343396
587,89211,,587,344569
588,88716,,588,345744
589,86445,,589,346921
590,87290,,590,348100
591,87481,,591,349281
592,89731,,592,350464
593,85923,,593,351649
594,85776,,594,352836
595,90117,,595,354025
596,88082,,596,355216
597,93371,,597,356409
598,88185,,598,357604
599,92930,,599,358801
600,90151,,600,360000
601,90654,,601,361201
602,88574,,602,362404
603,95292,,603,363609
604,88857,,604,364816
605,88651,,605,366025
606,94973,,606,367236
607,86901,,607,368449
608,95561,,608,369664
609,94724,,609,370881
610,94106,,610,372100
611,91443,,611,373321
612,96466,,612,374544
613,99874,,613,375769
614,96261,,614,376996
615,96534,,615,378225
616,94989,,616,379456
617,94467,,617,380689
618,91143,,618,381924
619,92371,,619,383161
620,99329,,620,384400
621,98178,,621,385641
622,93595,,622,386884
623,104926,,623,388129
624,96177,,624,389376
625,98323,,625,390625
626,99813,,626,391876
627,96656,,627,393129
628,101275,,628,394384
629,95569,,629,395641
630,103730,,630,396900
631,99694,,631,398161
632,104410,,632,399424
633,101595,,633,400689
634,99624,,634,401956
635,100695,,635,403225
636,103125,,636,404496
637,103941,,637,405769
638,104650,,638,407044
639,102083,,639,408321
640,106335,,640,409600
641,104631,,641,410881
642,104148,,642,412164
643,98190,,643,413449
644,104454,,644,414736
645,102121,,645,416025
646,103147,,646,417316
647,106807,,647,418609
648,109376,,648,419904
649,109774,,649,421201
650,110720,,650,422500
651,108385,,651,423801
652,109828,,652,425104
653,110092,,653,426409
654,106102,,654,427716
655,103656,,655,429025
656,107057,,656,430336
657,111844,,657,431649
658,108004,,658,432964
659,107926,,659,434281
660,106793,,660,435600
661,108358,,661,436921
662,109582,,662,438244
663,111742,,663,439569
664,110145,,664,440896
665,109940,,665,442225
666,108169,,666,443556
667,112595,,667,444889
668,112820,,668,446224
669,112474,,669,447561
670,112231,,670,448900
671,115726,,671,450241
672,108576,,672,451584
